1962	2	ISABELLE	15826
1962	2	CHRISTINE	14766
1962	2	VÉRONIQUE	14666
1963	1	PHILIPPE	26211
1963	1	PASCAL	20641
1963	1	ERIC	20041
1963	1	THIERRY	19021
1963	1	PATRICK	17213
1963	2	SYLVIE	25669
1963	2	CATHERINE	19902
1963	2	ISABELLE	17555
1963	2	VÉRONIQUE	16206
1963	2	CHRISTINE	16113
1964	1	PHILIPPE	26023
1964	1	THIERRY	25519
1964	1	ERIC	19971
1964	1	PASCAL	17847
1964	1	PATRICK	16110
1964	2	SYLVIE	27551
1964	2	NATHALIE	22185
1964	2	ISABELLE	21520
1964	2	CATHERINE	18596
1964	2	CHRISTINE	16042
1965	1	THIERRY	24540
1965	1	PHILIPPE	24162
1965	1	ERIC	20135
1965	1	PASCAL	17524
1965	1	LAURENT	15231
1965	2	NATHALIE	30291
1965	2	SYLVIE	24640
1965	2	ISABELLE	23977
1965	2	CATHERINE	16442
1965	2	VALÉRIE	16302
1966	1	PHILIPPE	22738
1966	1	CHRISTOPHE	20673
1966	1	THIERRY	19353
1966	1	ERIC	18200
1966	1	PASCAL	16715
1966	2	NATHALIE	31410
1966	2	ISABELLE	23229
1966	2	SYLVIE	20313
1966	2	VALÉRIE	20261
1966	2	CATHERINE	15112
1967	1	CHRISTOPHE	21727
1967	1	PHILIPPE	21230
1967	1	LAURENT	17455
1967	1	ERIC	16712
1967	1	THIERRY	15754
1967	2	NATHALIE	29233
1967	2	VALÉRIE	22460
1967	2	ISABELLE	21633
1967	2	SYLVIE	17317
1967	2	VÉRONIQUE	13036
1968	1	CHRISTOPHE	21470
1968	1	LAURENT	19232
1968	1	PHILIPPE	18527
1968	1	ERIC	16254
1968	1	STÉPHANE	14728
1968	2	NATHALIE	28584
1968	2	VALÉRIE	21759
1968	2	ISABELLE	20475
1968	2	SYLVIE	17145
1968	2	SANDRINE	13078
1969	1	CHRISTOPHE	22638
1969	1	LAURENT	19828
1969	1	STÉPHANE	17685
1969	1	PHILIPPE	16041
1969	1	ERIC	14082
1969	2	NATHALIE	28360
1969	2	VALÉRIE	22556
1969	2	ISABELLE	18843
1969	2	SANDRINE	15207
1969	2	SYLVIE	14463
1970	1	CHRISTOPHE	21850
1970	1	STÉPHANE	21794
1970	1	LAURENT	19958
1970	1	DAVID	18457
1970	1	OLIVIER	14459
1970	2	NATHALIE	26217
1970	2	VALÉRIE	19388
1970	2	SANDRINE	18037
1970	2	ISABELLE	16543
1970	2	SYLVIE	12388
1971	1	STÉPHANE	23326
1971	1	CHRISTOPHE	22097
1971	1	LAURENT	19723
1971	1	DAVID	17265
1971	1	OLIVIER	15529
1971	2	NATHALIE	22674
1971	2	SANDRINE	20846
1971	2	ISABELLE	17479
1971	2	VALÉRIE	16835
1971	2	CHRISTELLE	12053
1972	1	CHRISTOPHE	21156
1972	1	STÉPHANE	20974
1972	1	DAVID	19694
1972	1	LAURENT	16048
1972	1	OLIVIER	15121
1972	2	SANDRINE	19886
1972	2	NATHALIE	19200
1972	2	ISABELLE	16500
1972	2	VALÉRIE	14562
1972	2	CHRISTELLE	13129
1973	1	CHRISTOPHE	21068
1973	1	STÉPHANE	19195
1973	1	DAVID	19068
1973	1	FRÉDÉRIC	18192
1973	1	SÉBASTIEN	14947
1973	2	SANDRINE	17602
1973	2	NATHALIE	16919
1973	2	ISABELLE	14486
1973	2	STÉPHANIE	13728
1973	2	CHRISTELLE	12864
1974	1	STÉPHANE	18508
1974	1	DAVID	17883
1974	1	CHRISTOPHE	17311
1974	1	FRÉDÉRIC	16580
1974	1	SÉBASTIEN	16222
1974	2	STÉPHANIE	23519
1974	2	SANDRINE	15702
1974	2	NATHALIE	13945
1974	2	ISABELLE	10798
1974	2	VIRGINIE	10542
1975	1	SÉBASTIEN	16769
1975	1	FRÉDÉRIC	15970
1975	1	DAVID	15500
1975	1	STÉPHANE	15359
1975	1	CHRISTOPHE	14444
1975	2	STÉPHANIE	19593
1975	2	SANDRINE	13933
1975	2	NATHALIE	10956
1975	2	CÉLINE	10154
1975	2	VIRGINIE	10150
1976	1	SÉBASTIEN	19285
1976	1	DAVID	14685
1976	1	FRÉDÉRIC	14353
1976	1	CHRISTOPHE	13106
1976	1	STÉPHANE	12476
1976	2	STÉPHANIE	16694
1976	2	SANDRINE	12084
1976	2	CÉLINE	10626
1976	2	NATHALIE	9341
1976	2	VIRGINIE	9193
1977	1	SÉBASTIEN	19466
1977	1	NICOLAS	15227
1977	1	DAVID	13575
1977	1	FRÉDÉRIC	12080
1977	1	CHRISTOPHE	11864
1977	2	STÉPHANIE	15058
1977	2	CÉLINE	12014
1977	2	SANDRINE	11060
1977	2	VIRGINIE	9640
1977	2	NATHALIE	8046
1978	1	SÉBASTIEN	19098
1978	1	NICOLAS	13536
1978	1	DAVID	12235
1978	1	FRÉDÉRIC	10372
1978	1	CHRISTOPHE	10361
1978	2	CÉLINE	12127
1978	2	STÉPHANIE	12080
1978	2	VIRGINIE	9480
1978	2	SANDRINE	9193
1978	2	LAETITIA	7595
1979	1	SÉBASTIEN	17500
1979	1	NICOLAS	13169
1979	1	JULIEN	11145
1979	1	DAVID	11084
1979	1	CHRISTOPHE	9627
1979	2	CÉLINE	13701
1979	2	STÉPHANIE	10603
1979	2	VIRGINIE	8827
1979	2	AURÉLIE	8788
1979	2	SANDRINE	8043
1980	1	NICOLAS	21803
1980	1	SÉBASTIEN	16474
1980	1	JULIEN	13895
1980	1	DAVID	10194
1980	1	CHRISTOPHE	9478
1980	2	CÉLINE	12851
1980	2	EMILIE	11585
1980	2	AURÉLIE	11195
1980	2	VIRGINIE	9946
1980	2	STÉPHANIE	9317
1981	1	NICOLAS	20824
1981	1	JULIEN	15057
1981	1	SÉBASTIEN	14652
1981	1	DAVID	9777
1981	1	GUILLAUME	8837
1981	2	CÉLINE	12501
1981	2	AURÉLIE	12358
1981	2	EMILIE	10805
1981	2	VIRGINIE	8892
1981	2	STÉPHANIE	8526
1982	1	NICOLAS	17797
1982	1	JULIEN	16446
1982	1	SÉBASTIEN	13547
1982	1	DAVID	9263
1982	1	GUILLAUME	8254
1982	2	AURÉLIE	13673
1982	2	CÉLINE	11210
1982	2	EMILIE	10355
1982	2	LAETITIA	8387
1982	2	STÉPHANIE	8034
1983	1	JULIEN	16332
1983	1	NICOLAS	14540
1983	1	SÉBASTIEN	11549
1983	1	GUILLAUME	9246
1983	1	DAVID	7593
1983	2	AURÉLIE	13924
1983	2	EMILIE	10331
1983	2	CÉLINE	9218
1983	2	JULIE	8315
1983	2	ELODIE	8121
1984	1	JULIEN	15229
1984	1	NICOLAS	13584
1984	1	SÉBASTIEN	10399
1984	1	GUILLAUME	9380
1984	1	JONATHAN	7591
1984	2	AURÉLIE	12886
1984	2	EMILIE	9717
1984	2	CÉLINE	9000
1984	2	ELODIE	8838
1984	2	JULIE	8448
1985	1	JULIEN	17022
1985	1	NICOLAS	13843
1985	1	SÉBASTIEN	8855
1985	1	GUILLAUME	8572
1985	1	JONATHAN	8541
1985	2	AURÉLIE	12570
1985	2	EMILIE	11380
1985	2	JULIE	8735
1985	2	MARIE	7867
1985	2	ELODIE	7804
1986	1	JULIEN	15330
1986	1	NICOLAS	12507
1986	1	GUILLAUME	9083
1986	1	ALEXANDRE	8739
1986	1	SÉBASTIEN	8152
1986	2	AURÉLIE	11313
1986	2	EMILIE	9304
1986	2	JULIE	8967
1986	2	ELODIE	8512
1986	2	STÉPHANIE	8424
1987	1	JULIEN	13419
1987	1	NICOLAS	10909
1987	1	ROMAIN	9627
1987	1	ALEXANDRE	8223
1987	1	ANTHONY	8063
1987	2	JULIE	9934
1987	2	AURÉLIE	9884
1987	2	ELODIE	8953
1987	2	EMILIE	7645
1987	2	MARIE	7530
1988	1	JULIEN	12451
1988	1	NICOLAS	10749
1988	1	ROMAIN	9395
1988	1	ANTHONY	9080
1988	1	KEVIN	8369
1988	2	ELODIE	11821
1988	2	LAURA	9241
1988	2	JULIE	8681
1988	2	AURÉLIE	7888
1988	2	MARIE	7353
1989	1	KEVIN	11344
1989	1	JULIEN	10730
1989	1	NICOLAS	9545
1989	1	ROMAIN	9083
1989	1	ALEXANDRE	8324
1989	2	ELODIE	10480
1989	2	LAURA	8074
1989	2	JULIE	8011
1989	2	AURÉLIE	7626
1989	2	MARION	7110
1990	1	KEVIN	11403
1990	1	THOMAS	9816
1990	1	JULIEN	9415
1990	1	NICOLAS	9151
1990	1	ALEXANDRE	8370
1990	2	ELODIE	8620
1990	2	LAURA	7920
1990	2	JULIE	7451
1990	2	MARINE	6924
1990	2	MARIE	6766
1991	1	KEVIN	13304
1991	1	THOMAS	9793
1991	1	ALEXANDRE	8879
1991	1	JULIEN	8799
1991	1	NICOLAS	8580
1991	2	MARINE	8200
1991	2	ELODIE	7912
1991	2	LAURA	7281
1991	2	JULIE	6952
1991	2	MARIE	6691
1992	1	KEVIN	12628
1992	1	THOMAS	9780
1992	1	MAXIME	8930
1992	1	ALEXANDRE	8778
1992	1	NICOLAS	8338
1992	2	LAURA	7489
1992	2	MARINE	7379
1992	2	MARIE	7288
1992	2	MARION	6364
1992	2	ELODIE	6361
1993	1	KEVIN	11212
1993	1	THOMAS	8976
1993	1	ALEXANDRE	8955
1993	1	NICOLAS	8683
1993	1	MAXIME	8228
1993	2	LAURA	7561
1993	2	MARINE	6966
1993	2	MARIE	6819
1993	2	ANAÏS	6561
1993	2	CAMILLE	6510
1994	1	KEVIN	9853
1994	1	NICOLAS	9244
1994	1	ALEXANDRE	8830
1994	1	THOMAS	8142
1994	1	MAXIME	7638
1994	2	LAURA	7928
1994	2	MANON	7480
1994	2	MARIE	7218
1994	2	CAMILLE	7017
1994	2	MARINE	6417
1995	1	NICOLAS	9137
1995	1	ALEXANDRE	9012
1995	1	THOMAS	8860
1995	1	MAXIME	7700
1995	1	KEVIN	7599
1995	2	MANON	8239
1995	2	MARIE	7631
1995	2	LAURA	7582
